inchi,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166
Bolinopsis_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,15,1,0,4,0,3,0,0,0,0,2,19,6,16,0,0,19,0,11,0,0,2,0,0,0,20,0,1,0,1,2,16,14,0,0,0,2,0,16,4,1,0,0,0,7,0,0,0,0,0,0,0,29,14,0,0,0,23,0,4,9,32,8,20,0,0,0,32,4,0,8,0,20,0,4,23,16,32,9,35,32,8,20,0,0,32,0,0
Bolinopsis_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0,1,0,0,0,0,0,24,15,15,0,0,17,0,0,0,0,8,0,0,0,24,0,0,0,0,0,15,16,0,0,0,0,0,15,8,0,0,0,0,9,0,0,0,0,7,4,0,25,24,0,0,0,24,0,8,9,33,0,16,0,0,0,33,8,0,0,0,16,0,8,24,24,23,9,31,33,0,16,0,0,33,0,0
Bolinopsis_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,10,0,1,0,0,0,0,0,30,19,19,0,0,21,0,0,0,0,10,0,0,0,30,0,0,0,0,0,19,20,0,0,0,0,0,19,10,0,0,0,0,11,0,0,0,0,9,5,0,31,30,0,0,0,30,0,10,11,41,0,20,0,0,0,41,10,0,0,0,20,0,10,30,30,29,11,39,41,0,20,0,0,41,0,0
Bolinopsis_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,2,0,12,3,0,1,2,2,0,1,0,1,2,8,3,11,1,0,14,2,3,0,0,1,0,0,0,7,0,0,0,0,0,11,9,0,0,0,3,1,11,1,0,4,4,0,1,0,0,0,0,0,0,0,17,2,0,0,0,12,4,2,3,15,8,16,0,0,0,15,1,0,8,0,14,2,2,12,7,23,3,22,15,8,16,10,0,15,10,0
Bolinopsis_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,2,0,16,4,0,1,2,4,0,1,0,1,2,10,3,16,1,0,16,2,4,0,0,1,0,0,0,10,0,0,0,0,0,16,12,0,0,0,3,1,16,1,0,4,4,0,0,0,0,0,0,0,0,0,21,3,0,0,0,16,4,2,2,18,10,21,0,0,1,18,1,0,10,0,19,2,2,16,9,31,2,30,18,10,21,16,1,18,16,0
Bolinopsis_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,2,0,16,2,0,3,2,2,0,1,0,1,2,8,5,14,1,0,16,2,2,0,0,3,0,0,0,8,0,0,0,0,0,14,10,0,0,0,3,1,14,1,0,4,4,0,0,0,0,0,0,1,0,0,19,3,0,0,0,14,4,4,2,16,11,19,0,0,1,16,1,0,11,0,17,2,4,14,9,27,2,28,16,11,19,16,1,16,16,0
Bolinopsis_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,3,0,14,4,0,1,3,2,0,1,0,1,2,10,5,12,1,0,15,3,3,0,0,1,0,0,0,8,0,0,0,0,0,12,11,0,0,0,3,1,12,1,0,6,6,0,1,0,0,0,0,1,0,0,19,2,0,0,0,13,6,2,3,16,8,19,0,0,0,16,1,0,8,0,16,2,2,13,8,26,3,24,16,8,19,15,0,16,15,0
Bolinopsis_34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,0,4,1,19,1,0,6,4,4,2,0,0,2,1,25,16,20,0,0,21,4,3,0,0,5,0,0,0,20,2,1,0,0,1,20,24,0,0,0,10,0,20,8,1,5,5,2,2,0,0,0,0,5,0,0,29,6,0,0,0,22,5,8,3,25,12,27,0,0,1,25,8,2,12,2,24,0,8,22,20,40,3,44,25,12,27,14,1,25,24,0
Bolinopsis_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,1,11,1,0,4,1,2,0,0,0,0,5,21,8,10,0,0,16,1,5,0,0,1,0,0,0,15,0,1,0,0,3,10,12,0,0,0,2,0,10,5,1,2,2,0,5,0,0,0,0,0,0,0,24,8,0,0,0,15,2,4,9,24,3,16,0,0,0,24,5,0,3,0,15,1,4,15,15,23,9,24,24,3,16,5,0,24,5,0
Bolinopsis_36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,1,16,1,0,6,1,2,0,0,0,0,7,27,9,15,0,0,23,1,7,0,0,1,0,0,0,20,0,1,0,0,5,15,16,0,0,0,4,0,15,6,1,2,2,0,6,0,0,0,0,0,0,0,32,10,0,0,0,21,2,6,12,33,7,21,0,0,0,33,6,0,7,0,20,1,6,21,20,33,12,34,33,7,21,5,0,33,5,0
Bolinopsis_37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,3,0,17,5,0,1,3,3,0,1,0,1,2,13,7,16,1,0,18,3,4,0,0,1,0,0,0,10,0,0,0,0,0,16,13,0,0,2,5,1,16,1,0,6,6,0,1,0,0,0,0,1,0,0,23,3,0,0,0,17,6,2,3,20,12,23,0,0,0,20,1,0,12,0,20,2,2,17,11,33,3,31,20,12,23,15,0,20,15,0
Bolinopsis_38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,3,0,0,0,0,2,21,11,11,0,0,14,0,2,0,0,2,0,0,0,15,0,0,0,0,1,11,10,0,0,1,1,0,11,10,0,0,0,0,6,0,0,0,0,0,2,0,21,10,0,0,0,17,0,3,7,24,5,14,0,0,0,24,10,0,5,0,14,0,3,17,19,23,7,25,24,5,14,0,0,24,0,0
Bolinopsis_39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,10,0,10,0,0,0,0,0,38,30,17,0,0,18,0,2,0,0,10,0,0,0,29,0,0,0,0,0,17,25,0,0,0,2,0,17,28,0,0,0,0,5,0,0,0,0,2,9,0,31,11,0,0,0,22,0,10,5,27,4,26,0,0,0,27,28,0,4,0,26,0,10,22,44,32,5,42,27,4,26,0,0,27,0,0
Bolinopsis_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,8,0,0,3,1,5,1,0,0,0,0,21,15,9,0,0,8,1,0,0,0,4,0,0,0,12,0,1,0,0,0,9,12,0,0,0,0,0,9,11,1,1,1,1,3,0,0,0,0,3,2,0,16,8,0,0,0,12,1,4,3,15,0,14,0,0,0,15,11,1,0,1,13,0,4,12,16,17,3,22,15,0,14,0,0,15,5,0
Bolinopsis_41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,13,0,0,5,0,4,0,0,0,0,2,28,14,13,0,0,17,0,4,0,0,3,0,0,0,20,0,1,0,0,2,13,15,0,0,0,4,0,13,12,1,0,0,0,6,0,0,0,0,0,2,0,27,10,0,0,0,19,0,5,8,27,8,19,0,0,0,27,12,0,8,0,19,0,5,19,24,28,8,32,27,8,19,0,0,27,0,0
Bolinopsis_42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,10,0,0,3,1,3,1,0,0,0,3,16,12,10,0,0,15,1,5,0,0,3,0,0,0,12,0,0,0,0,1,10,11,0,0,1,3,0,10,10,0,1,1,1,4,0,0,0,0,1,2,0,19,6,0,0,0,14,1,4,7,21,6,13,0,0,0,21,10,1,6,1,12,2,4,14,16,21,7,24,21,6,13,0,0,21,5,0
Bolinopsis_43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,17,0,0,5,1,4,1,0,0,0,5,26,17,17,0,0,23,1,5,0,0,4,0,0,0,19,0,0,0,0,2,17,16,0,0,1,3,0,17,15,0,1,1,1,6,0,0,0,0,1,3,0,30,10,0,0,0,23,1,6,10,33,9,21,0,0,0,33,15,1,9,1,20,2,6,23,25,35,10,39,33,9,21,0,0,33,5,0
Bolinopsis_44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,21,0,0,5,1,5,1,0,0,0,4,34,22,21,0,0,27,1,6,0,0,5,0,0,0,24,0,0,0,0,1,21,19,0,0,1,3,0,21,20,0,1,1,1,8,0,0,0,0,1,4,0,37,14,0,0,0,29,1,6,12,41,13,26,0,0,0,41,20,1,13,1,25,3,6,29,32,43,12,48,41,13,26,0,0,41,5,0
Bolinopsis_45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,23,0,0,6,1,5,1,0,0,0,6,35,22,23,0,0,30,1,6,0,0,5,0,0,0,25,0,0,0,0,2,23,20,0,0,1,3,0,23,20,0,1,1,1,8,0,0,0,0,1,4,0,40,14,0,0,0,31,1,7,13,44,14,28,0,0,0,44,20,1,14,1,27,3,7,31,33,47,13,52,44,14,28,0,0,44,5,0
Bolinopsis_46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,16,0,0,2,1,2,1,0,0,0,1,15,9,16,0,0,19,1,5,0,0,2,0,0,0,13,0,0,0,0,1,16,13,0,0,3,11,0,16,5,0,1,1,1,3,0,0,0,0,1,1,0,21,4,0,0,0,19,1,3,4,23,19,18,0,0,2,23,5,1,19,1,17,0,3,19,16,33,4,35,23,19,18,12,2,23,17,0
Bolinopsis_47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,0,1,0,21,1,0,6,2,4,1,0,0,0,5,21,16,20,0,0,26,2,3,0,0,6,0,0,0,17,0,0,0,0,1,20,18,0,2,0,4,0,20,13,0,3,3,1,3,0,0,0,2,4,3,0,32,6,0,0,0,23,3,7,8,31,14,26,2,0,1,31,13,1,14,1,24,4,7,23,23,40,8,45,31,14,26,11,1,31,16,0
Bolinopsis_48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,2,0,1,0,0,0,0,2,6,2,8,0,0,12,0,4,0,0,1,0,0,0,7,0,0,0,0,1,8,6,0,0,1,7,0,8,0,0,0,0,0,2,0,0,0,0,2,0,0,13,3,0,0,0,10,0,2,4,14,10,9,0,0,0,14,0,0,10,0,9,1,2,10,7,16,4,17,14,10,9,0,0,14,0,0
Bolinopsis_49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,1,19,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,4,1,2,0,6,2,20,0,0,11,1,13,1,4,0,4,1,49,42,20,4,0,21,1,1,0,0,12,0,4,0,28,0,2,0,0,0,20,30,0,0,1,7,4,20,37,2,1,1,1,0,4,0,0,0,0,9,4,36,4,0,0,0,24,1,16,1,25,9,36,0,0,1,25,37,5,9,1,35,1,16,20,53,42,1,56,25,9,36,6,1,25,11,0
Bolinopsis_50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,12,2,0,3,0,4,0,0,0,0,0,13,7,14,0,0,14,0,6,0,0,3,0,0,0,15,0,1,0,0,0,14,13,0,2,1,3,0,14,2,1,0,0,0,3,0,0,0,2,2,1,0,22,8,0,0,0,17,0,3,4,21,7,18,2,0,2,21,2,0,7,0,18,1,3,17,13,26,4,30,21,7,18,12,2,21,12,0
Bolinopsis_51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,25,0,0,0,0,0,1,1,0,0,0,16,0,1,0,0,0,0,0,1,2,0,0,4,1,26,7,0,2,4,4,0,1,0,1,2,19,10,25,1,0,24,4,5,0,0,2,0,1,0,15,0,0,0,0,0,25,19,0,0,3,6,1,25,1,1,8,8,0,0,1,0,0,0,2,0,1,33,6,0,0,0,25,8,3,3,28,17,34,0,0,1,28,1,1,17,0,30,2,3,24,16,49,3,46,28,17,34,26,1,28,26,0
Bolinopsis_52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,6,19,0,0,0,0,0,1,1,0,0,0,12,0,1,0,0,0,0,0,1,0,0,0,9,2,19,4,0,5,3,5,0,1,0,2,1,36,17,18,1,0,19,3,8,0,0,3,0,1,0,27,0,2,0,0,1,18,24,0,0,0,1,1,18,9,2,6,6,0,7,1,0,0,0,2,0,1,37,16,0,0,0,26,6,6,8,34,1,31,0,0,0,34,9,1,1,0,28,0,6,25,26,39,8,41,34,1,31,15,0,34,15,0
Bolinopsis_53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,7,1,0,1,1,4,1,0,0,0,0,14,9,9,0,0,9,1,1,0,0,2,0,0,0,10,0,1,0,0,0,9,11,0,0,0,2,0,9,6,1,1,1,1,2,0,0,0,0,1,0,0,14,4,0,0,0,11,1,2,2,13,3,13,0,0,1,13,6,1,3,1,12,0,2,11,10,18,2,21,13,3,13,6,1,13,11,0
Bolinopsis_54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,10,3,18,1,0,7,2,4,0,0,0,1,1,31,21,17,0,0,20,2,5,0,0,6,0,0,0,21,0,3,0,0,0,17,20,0,2,2,6,0,17,11,3,3,3,0,3,0,0,0,2,1,1,0,35,5,0,0,0,20,3,7,5,25,11,30,2,0,2,25,11,0,11,0,29,2,7,20,24,38,5,46,25,11,30,17,2,25,22,0
Bolinopsis_55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,4,1,2,0,0,0,0,2,22,9,16,0,0,19,1,6,0,0,3,0,0,0,21,0,0,0,1,1,16,17,0,2,0,8,0,16,8,0,1,1,0,5,0,0,0,2,1,1,0,26,10,0,0,0,21,1,4,8,29,10,18,2,0,1,29,8,0,10,0,18,2,4,21,19,31,8,34,29,10,18,6,1,29,11,0
Bolinopsis_56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,17,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,14,0,0,5,2,0,1,1,0,1,4,12,9,14,1,0,20,2,4,0,0,4,0,1,0,11,0,0,0,0,2,14,12,0,0,0,3,1,14,6,0,2,2,1,2,1,0,0,0,2,1,1,20,5,0,0,0,17,2,7,6,23,8,15,0,0,1,23,6,2,8,1,14,2,7,16,10,27,6,31,23,8,15,6,1,23,16,0
Bolinopsis_57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,1,11,1,0,4,2,1,0,0,0,0,4,21,9,11,0,0,15,2,4,0,0,1,0,0,0,15,0,1,0,0,3,11,13,0,0,1,3,0,11,5,1,3,3,0,4,0,0,0,2,0,0,0,22,7,0,0,0,15,3,4,7,22,4,16,2,0,0,22,5,0,4,0,15,0,4,15,14,24,7,25,22,4,16,5,0,22,10,0
Bolinopsis_58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,16,0,0,11,0,12,0,0,0,0,0,59,43,16,0,0,18,0,0,0,0,11,0,0,0,34,0,4,0,0,0,16,28,0,0,0,0,0,16,35,4,0,0,0,7,0,0,0,0,0,7,0,43,12,0,0,0,23,0,11,7,30,0,36,0,0,0,30,35,0,0,0,36,0,11,23,52,37,7,52,30,0,36,0,0,30,0,0
Bolinopsis_59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,16,0,0,9,0,10,0,0,0,0,0,55,37,16,0,0,18,0,0,0,0,9,0,0,0,34,0,2,0,0,0,16,26,0,0,0,0,0,16,33,2,0,0,0,9,0,0,0,0,0,7,0,39,16,0,0,0,25,0,9,9,34,0,30,0,0,0,34,33,0,0,0,30,0,9,25,50,35,9,46,34,0,30,0,0,34,0,0
Bolinopsis_60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,6,0,15,6,17,0,0,6,4,6,3,0,0,0,2,33,30,17,0,0,19,4,2,0,0,9,0,0,0,17,2,5,0,0,0,17,22,0,0,0,6,0,17,17,6,4,4,3,1,0,0,0,0,5,0,0,35,3,0,0,0,17,4,9,4,21,9,34,0,0,1,21,17,3,9,3,31,2,9,17,22,39,4,51,21,9,34,9,1,21,24,0
Bolinopsis_61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,17,0,0,5,0,8,0,0,0,1,2,31,14,22,0,0,19,0,2,0,0,2,0,0,0,19,0,2,0,0,2,22,19,0,0,1,5,0,22,9,3,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,21,0,5,3,24,12,29,0,0,0,24,9,0,12,0,29,0,5,21,22,41,3,44,24,12,29,0,0,24,0,0
Bolinopsis_62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,12,1,0,3,0,3,0,0,0,0,2,18,6,13,0,0,16,0,9,0,0,1,0,0,0,17,0,1,0,0,2,13,12,0,0,0,2,0,13,4,1,0,0,0,6,0,0,0,0,0,0,0,25,11,0,0,0,19,0,3,8,27,7,17,0,0,0,27,4,0,7,0,17,0,3,19,14,27,8,29,27,7,17,0,0,27,0,0
Bolinopsis_63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,5,21,9,11,0,0,16,0,3,0,0,1,0,0,0,14,0,0,0,0,2,11,10,0,0,1,1,0,11,8,0,0,0,0,5,0,0,0,0,0,1,0,22,9,0,0,0,16,0,3,9,25,4,13,0,0,0,25,8,0,4,0,13,2,3,16,17,22,9,23,25,4,13,0,0,25,0,0
Bolinopsis_64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,2,0,4,1,18,2,0,5,2,5,1,0,0,0,2,18,14,18,0,0,21,2,3,0,0,5,0,0,0,14,0,1,0,0,1,18,17,0,0,0,4,0,18,10,1,3,3,1,1,0,0,0,0,2,2,0,27,2,0,0,0,19,3,6,3,22,14,26,0,0,1,22,10,1,14,1,24,1,6,19,18,37,3,42,22,14,26,11,1,22,16,0
Bolinopsis_65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,20,0,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,1,5,2,0,4,1,20,2,0,5,2,5,1,1,0,1,2,23,16,20,1,0,23,2,3,0,0,5,0,1,0,17,0,1,0,0,1,20,19,0,0,0,5,1,20,12,1,3,3,1,2,1,0,0,0,2,2,1,30,5,0,0,0,23,3,7,4,27,15,28,0,0,1,27,12,2,15,1,26,1,7,22,22,41,4,46,27,15,28,11,1,27,16,0
