,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78
Nematostella_21,0.6337835395455922,3.050406411585126,3.138539657015613,1.7584204028533732,2.1447244302031723,2.061441639674622,2.56422373062476,2.2697162196042897,2.737522932337775,2.336128473577904,2.0040917625086023,2.0616290578865764,2.683570421497803,2.5243540233011865,3.1126389987238956,2.7455227062258065,3.0348497531642256,2.678865788877547,2.623538044792681,2.6435881558896317,2.507817400108907,2.4954518994122563,2.326032135591711,2.5065546587810794,2.704631520473538,2.7303368172193383,2.6674005546841,2.601193585990646,2.483186764848895,2.6259366891178217,2.4708614231624315,2.506369241020954,2.523363531139514,2.5833834229046806,2.4842106854899013,2.554277025581383,2.5599537637899275,2.572671815210197,2.5754116918390264,2.5317011475651747,2.5517407940872907,2.533728931438283,2.5360049246647236,2.550170926994228,2.5421756579178507,2.5391978029472604,2.5379255052548606,2.5430869915712906,2.541452345762454,2.5411882456578847,2.5415535045250173,2.541758414269403,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_22,2.4112927187704254,1.0030915033390952,2.4479237557211917,2.246217862722315,1.7258683206683747,2.937927311546338,2.927533049785353,2.0920847820565744,3.295655504104143,2.426586758251853,1.5686728977514823,2.4056933267834735,2.420678013856883,1.8876548109323357,3.4362290692104747,2.4735207134335653,2.7924412502293094,2.723368127006994,2.5536526847298253,2.3207656558640597,2.5989703660588477,2.6086886872945656,2.737090780088488,2.587376220002486,2.562755036301812,2.538878907295288,2.463346547327907,2.4735876627547113,2.521019639887017,2.438044633903612,2.5545901551350534,2.5419921073029856,2.5531477830915037,2.5036808920661047,2.54973753082121,2.5357551208217712,2.5467867307938628,2.512493934862628,2.5191799423255983,2.5439057740164936,2.534943923478751,2.548688081918952,2.538377104997169,2.5331633835702876,2.541332746544328,2.5392850844269566,2.5411515955166064,2.5412989015366967,2.540325097017359,2.5420590283138815,2.542000512676592,2.5417584142694,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_23,2.4112927187704254,1.0030915033390952,2.4479237557211917,2.246217862722315,1.7258683206683747,2.937927311546338,2.927533049785353,2.0920847820565744,3.295655504104143,2.426586758251853,1.5686728977514823,2.4056933267834735,2.420678013856883,1.8876548109323357,3.4362290692104747,2.4735207134335653,2.7924412502293094,2.723368127006994,2.5536526847298253,2.3207656558640597,2.5989703660588477,2.6086886872945656,2.737090780088488,2.587376220002486,2.562755036301812,2.538878907295288,2.463346547327907,2.4735876627547113,2.521019639887017,2.438044633903612,2.5545901551350534,2.5419921073029856,2.5531477830915037,2.5036808920661047,2.54973753082121,2.5357551208217712,2.5467867307938628,2.512493934862628,2.5191799423255983,2.5439057740164936,2.534943923478751,2.548688081918952,2.538377104997169,2.5331633835702876,2.541332746544328,2.5392850844269566,2.5411515955166064,2.5412989015366967,2.540325097017359,2.5420590283138815,2.542000512676592,2.5417584142694,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_24,5.577970308558022,2.2958030687184765,1.8647898136946344,1.642307268938739,3.3630844649263874,2.369068605357666,2.088088658826002,3.6865992601876663,2.207982194369045,2.53292979853124,2.402236211742097,1.660597967022572,3.3117996317751235,3.0433708893309275,3.37292170500442,2.5797830595994493,2.190875547490575,2.4198087410760154,2.5077609426496785,2.7069000475067972,2.607808402389747,2.3981396306104528,2.685821774254176,2.507331425209318,2.418226354901521,2.5423120232957777,2.6170533146029227,2.5159786535767386,2.4286238629434593,2.4348523848363532,2.4762206740195993,2.537660990171852,2.4134986872706286,2.6133906165772176,2.514509712000823,2.4956598367541503,2.5625524666962205,2.4958868134523913,2.5448143352806034,2.542926639970996,2.5393531432921637,2.555910697653182,2.5425206988834623,2.5427798759627303,2.5429331328416707,2.529027764239243,2.5416257829782776,2.547328401038093,2.5477199190932835,2.540823802985605,2.54118574088332,2.5417584142693994,2.5417584142694007,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_25,5.577970308558022,2.2958030687184765,1.8647898136946344,1.642307268938739,3.3630844649263874,2.369068605357666,2.088088658826002,3.6865992601876663,2.207982194369045,2.53292979853124,2.402236211742097,1.660597967022572,3.3117996317751235,3.0433708893309275,3.37292170500442,2.5797830595994493,2.190875547490575,2.4198087410760154,2.5077609426496785,2.7069000475067972,2.607808402389747,2.3981396306104528,2.685821774254176,2.507331425209318,2.418226354901521,2.5423120232957777,2.6170533146029227,2.5159786535767386,2.4286238629434593,2.4348523848363532,2.4762206740195993,2.537660990171852,2.4134986872706286,2.6133906165772176,2.514509712000823,2.4956598367541503,2.5625524666962205,2.4958868134523913,2.5448143352806034,2.542926639970996,2.5393531432921637,2.555910697653182,2.5425206988834623,2.5427798759627303,2.5429331328416707,2.529027764239243,2.5416257829782776,2.547328401038093,2.5477199190932835,2.540823802985605,2.54118574088332,2.5417584142693994,2.5417584142694007,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_26,5.577970308558022,2.2958030687184765,1.8647898136946344,1.642307268938739,3.3630844649263874,2.369068605357666,2.088088658826002,3.6865992601876663,2.207982194369045,2.53292979853124,2.402236211742097,1.660597967022572,3.3117996317751235,3.0433708893309275,3.37292170500442,2.5797830595994493,2.190875547490575,2.4198087410760154,2.5077609426496785,2.7069000475067972,2.607808402389747,2.3981396306104528,2.685821774254176,2.507331425209318,2.418226354901521,2.5423120232957777,2.6170533146029227,2.5159786535767386,2.4286238629434593,2.4348523848363532,2.4762206740195993,2.537660990171852,2.4134986872706286,2.6133906165772176,2.514509712000823,2.4956598367541503,2.5625524666962205,2.4958868134523913,2.5448143352806034,2.542926639970996,2.5393531432921637,2.555910697653182,2.5425206988834623,2.5427798759627303,2.5429331328416707,2.529027764239243,2.5416257829782776,2.547328401038093,2.5477199190932835,2.540823802985605,2.54118574088332,2.5417584142693994,2.5417584142694007,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_27,5.577970308558022,2.2958030687184765,1.8647898136946344,1.642307268938739,3.3630844649263874,2.369068605357666,2.088088658826002,3.6865992601876663,2.207982194369045,2.53292979853124,2.402236211742097,1.660597967022572,3.3117996317751235,3.0433708893309275,3.37292170500442,2.5797830595994493,2.190875547490575,2.4198087410760154,2.5077609426496785,2.7069000475067972,2.607808402389747,2.3981396306104528,2.685821774254176,2.507331425209318,2.418226354901521,2.5423120232957777,2.6170533146029227,2.5159786535767386,2.4286238629434593,2.4348523848363532,2.4762206740195993,2.537660990171852,2.4134986872706286,2.6133906165772176,2.514509712000823,2.4956598367541503,2.5625524666962205,2.4958868134523913,2.5448143352806034,2.542926639970996,2.5393531432921637,2.555910697653182,2.5425206988834623,2.5427798759627303,2.5429331328416707,2.529027764239243,2.5416257829782776,2.547328401038093,2.5477199190932835,2.540823802985605,2.54118574088332,2.5417584142693994,2.5417584142694007,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_28,5.577970308558022,2.2958030687184765,1.8647898136946344,1.642307268938739,3.3630844649263874,2.369068605357666,2.088088658826002,3.6865992601876663,2.207982194369045,2.53292979853124,2.402236211742097,1.660597967022572,3.3117996317751235,3.0433708893309275,3.37292170500442,2.5797830595994493,2.190875547490575,2.4198087410760154,2.5077609426496785,2.7069000475067972,2.607808402389747,2.3981396306104528,2.685821774254176,2.507331425209318,2.418226354901521,2.5423120232957777,2.6170533146029227,2.5159786535767386,2.4286238629434593,2.4348523848363532,2.4762206740195993,2.537660990171852,2.4134986872706286,2.6133906165772176,2.514509712000823,2.4956598367541503,2.5625524666962205,2.4958868134523913,2.5448143352806034,2.542926639970996,2.5393531432921637,2.555910697653182,2.5425206988834623,2.5427798759627303,2.5429331328416707,2.529027764239243,2.5416257829782776,2.547328401038093,2.5477199190932835,2.540823802985605,2.54118574088332,2.5417584142693994,2.5417584142694007,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_29,0.6296818423695139,3.1117102592776966,3.1618513547651528,1.8244418055442533,2.0831212192969564,2.105174927865412,2.6202067251454033,2.2567975541869485,2.750812475889814,2.3568020099880034,2.013116252283241,2.182930518604713,2.541172949742942,2.5813453094060987,2.347561984337948,2.42628044498903,2.5772249881541383,2.5824098803297146,2.531324446469588,2.6479373260666024,2.387999761687274,2.4835452954262314,2.3838437735591342,2.505007674344454,2.6470602851200633,2.688244464278873,2.662078401334773,2.623095211973268,2.44913669575439,2.6067399647487925,2.47224673697759,2.5320833067480772,2.5098106614549662,2.575343181993972,2.4582916151379535,2.560076855224126,2.54909496764646,2.5405000584501294,2.5603328734848567,2.5587461841530796,2.5610293832760234,2.5359439515981332,2.5427979663580196,2.5554060184107175,2.5390393718015507,2.5365918257416578,2.5405123825644136,2.5446146880781075,2.5404546327175077,2.541138931611995,2.541625865501961,2.541758414269403,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_30,1.7411701471762897,1.8095083171968618,3.986039368640288,2.7357142074601346,1.7887520606085607,2.154472000181454,2.4996718736130767,2.5784616211336457,2.3763672879808615,3.021715609328841,2.070837050522134,2.209576793053424,2.519651261124662,2.2850591389834145,2.5089227783708763,2.5413167059140727,2.286369182169448,2.586346822564531,2.4100693354017406,2.0889447090703746,2.3810844467972334,2.5281457015430973,2.3052937787248546,2.6916189834726394,2.4160269979378963,2.42919925995551,2.524137544032068,2.58146218598238,2.58394416212548,2.5940893002745695,2.413586034383271,2.4350127560053214,2.4934916646442455,2.5318530014340204,2.4119468589609045,2.5426264559401868,2.496637816884147,2.5049103260387846,2.5254358926344924,2.5343974348829836,2.554543831277383,2.545786274066494,2.532839447748484,2.5430976246769768,2.5472324850298214,2.5405909135184435,2.5456962234112064,2.5430185765887443,2.539803575104308,2.540332881432424,2.542263677356347,2.5417584142694003,2.541758414269401,2.5417584142694007,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_31,3.466632403693236,2.5355150389198347,2.8302649496644836,2.566423736452697,0.9314791271733043,3.908827405512631,2.490787559095492,2.7513654794297455,2.0879539902644986,2.4859359447225016,2.5800262024560694,2.4058283583137463,1.9383372710811395,2.123379185387225,2.800330454119473,2.4602433651391284,2.3463226175796623,2.484148141818598,2.407805495847142,2.2743570029651368,2.3782008342053556,2.4155923017315493,2.212679305029929,2.4969871686301275,2.294803276965015,2.439599796247099,2.6037984800372733,2.5898180630792362,2.6570146259393272,2.7150837293591623,2.4154162340629908,2.5511812126694844,2.496148468859521,2.549412738486025,2.3882758861867854,2.5173306514563176,2.51188600941967,2.52026063393738,2.539677858430136,2.5343392545578007,2.5383837928075654,2.5385292370675536,2.5436134834484734,2.5467447778482084,2.540874732952332,2.5471753781264588,2.548800797995115,2.5432108341205124,2.5399090798097883,2.5412492291202358,2.541983045473697,2.5417584142694,2.541758414269401,2.5417584142694016,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
