inchi,maccs_1,maccs_2,maccs_3,maccs_4,maccs_5,maccs_6,maccs_7,maccs_8,maccs_9,maccs_10,maccs_11,maccs_12,maccs_13,maccs_14,maccs_15,maccs_16,maccs_17,maccs_18,maccs_19,maccs_20,maccs_21,maccs_22,maccs_23,maccs_24,maccs_25,maccs_26,maccs_27,maccs_28,maccs_29,maccs_30,maccs_31,maccs_32,maccs_33,maccs_34,maccs_35,maccs_36,maccs_37,maccs_38,maccs_39,maccs_40,maccs_41,maccs_42,maccs_43,maccs_44,maccs_45,maccs_46,maccs_47,maccs_48,maccs_49,maccs_50,maccs_51,maccs_52,maccs_53,maccs_54,maccs_55,maccs_56,maccs_57,maccs_58,maccs_59,maccs_60,maccs_61,maccs_62,maccs_63,maccs_64,maccs_65,maccs_66,maccs_67,maccs_68,maccs_69,maccs_70,maccs_71,maccs_72,maccs_73,maccs_74,maccs_75,maccs_76,maccs_77,maccs_78,maccs_79,maccs_80,maccs_81,maccs_82,maccs_83,maccs_84,maccs_85,maccs_86,maccs_87,maccs_88,maccs_89,maccs_90,maccs_91,maccs_92,maccs_93,maccs_94,maccs_95,maccs_96,maccs_97,maccs_98,maccs_99,maccs_100,maccs_101,maccs_102,maccs_103,maccs_104,maccs_105,maccs_106,maccs_107,maccs_108,maccs_109,maccs_110,maccs_111,maccs_112,maccs_113,maccs_114,maccs_115,maccs_116,maccs_117,maccs_118,maccs_119,maccs_120,maccs_121,maccs_122,maccs_123,maccs_124,maccs_125,maccs_126,maccs_127,maccs_128,maccs_129,maccs_130,maccs_131,maccs_132,maccs_133,maccs_134,maccs_135,maccs_136,maccs_137,maccs_138,maccs_139,maccs_140,maccs_141,maccs_142,maccs_143,maccs_144,maccs_145,maccs_146,maccs_147,maccs_148,maccs_149,maccs_150,maccs_151,maccs_152,maccs_153,maccs_154,maccs_155,maccs_156,maccs_157,maccs_158,maccs_159,maccs_160,maccs_161,maccs_162,maccs_163,maccs_164,maccs_165,maccs_166
peptide_178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,2,20,2,0,3,1,7,1,0,0,0,0,30,14,24,0,0,22,1,6,0,0,4,0,0,0,26,0,2,0,0,0,24,25,0,6,0,4,0,24,9,2,1,1,1,4,0,0,0,6,3,0,0,37,11,0,0,0,28,1,4,7,35,7,31,6,0,5,35,9,1,7,1,30,3,4,28,24,46,7,52,35,7,31,30,5,35,35,0
peptide_179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,1,0,10,1,0,1,1,2,0,0,0,0,1,17,4,10,0,0,12,1,1,0,0,0,0,0,0,13,0,0,0,0,1,10,12,0,0,0,8,0,10,3,0,2,2,0,3,0,0,0,0,0,0,0,16,5,0,0,0,13,2,1,4,17,8,13,0,0,1,17,3,0,8,0,12,0,1,13,13,21,4,20,17,8,13,11,1,17,11,0
peptide_180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,1,0,12,1,0,2,1,2,0,0,0,0,1,18,5,12,0,0,14,1,1,0,0,1,0,0,0,15,0,0,0,0,1,12,14,0,0,0,10,0,12,3,0,2,2,0,3,0,0,0,0,2,0,0,18,6,0,0,0,15,2,2,4,19,10,15,0,0,1,19,3,0,10,0,14,0,2,15,15,24,4,24,19,10,15,11,1,19,11,0
peptide_181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,15,1,0,5,0,6,0,0,0,0,3,29,16,16,0,0,19,0,4,0,0,4,0,0,0,20,0,3,0,0,1,16,18,0,0,0,6,0,16,10,3,0,0,0,3,0,0,0,0,0,1,0,32,5,0,0,0,19,0,5,5,24,9,27,0,0,2,24,10,0,9,0,27,1,5,19,23,35,5,42,24,9,27,12,2,24,12,0
peptide_182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,17,1,0,3,2,3,2,0,0,0,2,25,14,18,0,0,21,2,5,0,0,3,0,0,0,21,0,0,0,0,2,18,19,0,0,0,6,0,18,12,0,2,2,2,7,0,0,0,0,2,1,0,27,13,0,0,0,25,2,5,9,34,10,20,0,0,0,34,12,2,10,2,18,0,5,25,21,36,9,39,34,10,20,0,0,34,10,0
peptide_183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,4,1,20,1,0,3,4,4,3,0,0,0,2,23,14,20,0,0,21,4,4,0,0,5,0,0,0,17,0,1,0,0,1,20,22,0,4,1,7,0,20,10,1,5,5,3,2,0,0,0,4,4,0,0,28,6,0,0,0,22,5,6,6,28,10,26,4,0,3,28,10,3,10,3,22,3,6,22,18,40,6,45,28,10,26,23,3,28,38,0
peptide_184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,19,3,0,6,1,7,1,0,0,2,3,25,8,24,0,0,24,1,6,0,0,2,0,0,0,25,0,0,0,0,3,24,27,0,2,0,8,0,24,7,0,1,1,1,1,0,0,0,2,1,1,0,32,5,0,0,0,25,1,7,5,30,8,26,2,0,4,30,7,1,8,1,25,1,7,25,24,44,5,46,30,8,26,24,4,30,29,0
peptide_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,4,1,10,1,0,2,2,3,1,0,0,0,2,13,9,9,0,0,11,2,2,0,0,2,0,0,0,7,0,1,0,0,1,9,10,0,2,1,3,0,9,4,1,3,3,1,0,0,0,0,2,0,0,0,16,0,0,0,0,9,3,3,3,12,5,15,2,0,2,12,4,1,5,1,13,2,3,9,9,20,3,22,12,5,15,17,2,12,22,0
peptide_186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,1,0,1,0,3,0,0,0,0,1,13,5,10,0,0,12,0,2,0,0,1,0,0,0,11,0,0,0,0,0,10,9,0,0,0,4,0,10,5,0,0,0,0,3,0,0,0,0,0,1,0,16,5,0,0,0,13,0,1,4,17,8,12,0,0,1,17,5,0,8,0,12,1,1,13,12,20,4,21,17,8,12,6,1,17,6,0
peptide_187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,9,0,0,2,1,1,1,1,0,1,1,14,7,9,1,0,12,1,1,0,0,2,0,0,0,11,0,0,0,0,1,9,10,0,0,0,5,1,9,6,0,1,1,1,4,0,0,0,0,2,0,0,14,7,0,0,0,13,1,4,5,18,7,10,0,0,0,18,6,1,7,1,9,0,4,13,12,18,5,20,18,7,10,0,0,18,5,0
peptide_188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,10,0,0,2,1,1,1,2,0,2,1,16,8,10,2,0,13,1,1,0,0,2,0,0,0,12,0,0,0,0,1,10,11,0,0,0,6,2,10,7,0,1,1,1,4,0,0,0,0,2,0,0,15,7,0,0,0,14,1,5,5,19,8,11,0,0,0,19,7,1,8,1,10,0,5,14,14,20,5,22,19,8,11,0,0,19,5,0
peptide_189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,11,1,0,2,1,2,1,2,0,2,1,17,8,12,2,0,14,1,2,0,0,2,0,0,0,14,0,0,0,0,1,12,13,0,0,0,6,2,12,7,0,1,1,1,4,0,0,0,0,2,0,0,17,8,0,0,0,16,1,5,5,21,8,13,0,0,0,21,7,1,8,1,12,0,5,16,15,23,5,25,21,8,13,0,0,21,5,0
peptide_190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,21,1,0,4,2,4,1,2,0,2,1,34,17,22,2,0,24,2,4,0,0,4,0,0,0,27,2,0,0,0,1,22,23,0,0,0,8,2,22,15,0,2,2,1,7,0,0,0,0,2,2,0,33,14,0,0,0,29,2,7,8,37,12,26,0,0,2,37,15,1,12,1,25,0,7,29,31,44,8,47,37,12,26,15,2,37,20,0
peptide_191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,2,0,1,0,1,0,12,3,8,1,0,9,0,3,0,0,0,0,0,0,11,0,0,0,0,0,8,8,0,0,0,1,1,8,3,0,0,0,0,4,0,0,0,0,0,0,0,13,7,0,0,0,12,0,1,4,16,2,9,0,0,2,16,3,0,2,0,9,0,1,12,10,16,4,16,16,2,9,12,2,16,12,0
peptide_192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,19,0,0,8,0,6,0,1,0,1,4,29,18,21,1,0,24,0,6,0,0,6,0,0,0,24,0,1,0,0,2,21,21,0,2,1,4,1,21,12,1,0,0,0,4,0,0,0,2,4,2,0,35,11,0,0,0,25,0,9,8,33,9,27,2,0,1,33,12,0,9,0,27,2,9,25,29,39,8,46,33,9,27,6,1,33,6,0
peptide_193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,6,21,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,6,2,18,0,0,5,1,5,1,1,0,2,3,31,18,20,1,0,23,1,7,0,0,3,0,1,0,20,0,2,0,0,2,20,19,0,2,3,4,1,20,10,2,1,1,1,4,1,0,0,2,1,0,1,35,9,0,0,0,25,1,7,8,33,9,27,2,0,2,33,10,2,9,1,26,2,7,24,24,41,8,46,33,9,27,12,2,33,17,0
peptide_194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,3,0,2,0,1,0,1,3,19,8,9,1,0,13,0,1,0,0,1,0,0,0,13,0,0,0,0,2,9,10,0,0,1,6,1,9,7,0,0,0,0,4,0,0,0,0,0,1,0,17,6,0,0,0,13,0,4,6,19,7,11,0,0,0,19,7,0,7,0,11,0,4,13,17,19,6,20,19,7,11,0,0,19,0,0
peptide_195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,13,1,0,1,2,6,2,1,0,1,1,20,13,16,1,0,14,2,6,0,0,3,0,0,0,16,0,1,0,0,0,16,17,0,0,0,1,1,16,10,1,2,2,2,3,0,0,0,0,2,0,0,22,9,0,0,0,19,2,4,4,23,3,20,0,0,1,23,10,2,3,2,18,1,4,19,15,30,4,34,23,3,20,6,1,23,16,0
peptide_196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4,10,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,3,1,13,1,0,1,2,6,2,1,0,1,1,20,13,16,1,0,14,2,6,0,0,3,0,1,0,16,0,1,0,0,0,16,17,0,0,0,1,1,16,10,1,2,2,2,3,1,0,0,0,2,0,1,22,10,0,0,0,20,2,4,4,24,3,20,0,0,1,24,10,3,3,2,18,1,4,19,15,30,4,34,24,3,20,6,1,24,16,0
peptide_197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,13,1,0,2,2,5,2,1,0,1,1,20,14,16,1,0,16,2,6,0,0,4,0,0,0,17,0,1,0,0,0,16,17,0,0,0,1,1,16,10,1,2,2,2,4,0,0,0,0,3,0,0,23,11,0,0,0,20,2,5,5,25,3,20,0,0,1,25,10,2,3,2,18,1,5,20,16,30,5,35,25,3,20,6,1,25,16,0
peptide_198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,1,0,3,0,1,0,1,1,13,6,10,1,0,11,0,3,0,0,1,0,0,0,10,0,0,0,0,0,10,8,0,2,1,6,1,10,5,0,0,0,0,2,0,0,0,2,0,1,0,16,4,0,0,0,12,0,2,4,16,9,12,2,0,1,16,5,0,9,0,12,2,2,12,13,20,4,21,16,9,12,6,1,16,6,0
peptide_199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,18,1,0,5,1,5,0,0,0,0,3,24,12,19,0,0,23,1,8,0,0,3,0,0,0,21,2,0,0,0,2,19,17,0,0,0,2,0,19,11,0,1,1,0,5,0,0,0,0,0,3,0,32,9,0,0,0,24,1,5,8,32,8,24,0,0,2,32,11,0,8,0,24,1,5,24,24,39,8,41,32,8,24,15,2,32,15,0
peptide_200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,2,0,1,1,3,1,0,0,0,3,9,5,11,0,0,13,1,5,0,0,1,0,0,0,8,0,0,0,0,1,11,9,0,0,3,3,0,11,2,0,1,1,1,2,0,0,0,0,0,0,0,15,4,0,0,0,13,1,2,4,17,7,12,0,0,1,17,2,1,7,1,11,1,2,13,8,21,4,22,17,7,12,6,1,17,11,0
peptide_201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,2,0,1,1,4,1,0,0,0,2,12,6,13,0,0,14,1,6,0,0,1,0,0,0,10,0,0,0,0,1,13,11,0,0,3,3,0,13,3,0,1,1,1,2,0,0,0,0,0,0,0,17,5,0,0,0,15,1,2,4,19,7,14,0,0,1,19,3,1,7,1,13,1,2,15,10,24,4,25,19,7,14,6,1,19,11,0
peptide_202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,12,2,0,1,1,3,1,0,0,0,0,17,8,14,0,0,14,1,2,0,0,2,0,0,0,15,0,0,0,0,0,14,12,0,0,0,0,0,14,7,0,1,1,1,6,0,0,0,0,3,0,0,20,13,0,0,0,20,1,2,6,26,6,15,0,0,0,26,7,1,6,1,14,0,2,20,13,26,6,28,26,6,15,0,0,26,5,0
peptide_203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,9,1,0,1,3,2,3,0,0,0,0,6,8,10,0,0,11,3,3,0,0,4,0,0,0,6,0,0,0,0,0,10,12,0,2,1,3,0,10,6,0,3,3,3,2,0,0,0,2,5,1,0,11,4,0,0,0,12,3,4,3,15,5,11,2,0,1,15,6,3,5,3,8,1,4,12,6,19,3,23,15,5,11,6,1,15,21,0
peptide_204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,6,0,1,0,13,2,0,1,4,2,3,0,0,0,0,10,10,13,0,0,14,4,3,0,0,4,0,0,0,8,0,0,0,0,0,13,15,0,2,2,4,0,13,6,0,5,5,3,2,0,0,0,2,5,1,0,15,4,0,0,0,15,5,4,3,18,7,16,2,0,2,18,6,3,7,3,12,1,4,15,9,26,3,29,18,7,16,17,2,18,32,0
peptide_205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,6,0,4,1,15,2,0,2,4,4,3,0,0,0,0,15,14,15,0,0,14,4,3,0,0,5,0,0,0,10,0,1,0,0,0,15,17,0,2,2,4,0,15,8,1,5,5,3,1,0,0,0,2,5,1,0,19,4,0,0,0,16,5,5,2,18,7,21,2,0,2,18,8,3,7,3,17,1,5,16,12,30,2,35,18,7,21,17,2,18,32,0
peptide_206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,1,11,1,0,1,5,5,5,0,0,0,0,13,14,13,0,0,11,5,1,0,0,6,0,0,0,7,0,1,0,0,0,13,17,0,0,2,2,0,13,13,1,5,5,5,0,0,0,0,0,4,0,0,12,2,0,0,0,13,5,6,0,13,4,17,0,0,1,13,13,5,4,5,12,0,6,13,9,25,0,32,13,4,17,6,1,13,31,0
peptide_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,0,4,0,5,0,0,0,1,2,18,5,14,0,0,15,0,8,0,0,1,0,0,0,19,0,0,0,0,2,14,16,0,2,0,2,0,14,5,0,0,0,0,4,0,0,0,2,0,1,0,24,9,0,0,0,18,0,4,7,25,2,16,2,0,1,25,5,0,2,0,16,1,4,18,17,26,7,27,25,2,16,6,1,25,6,0
peptide_208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2,0,5,0,5,0,0,0,1,4,19,5,15,0,0,17,0,8,0,0,1,0,0,0,20,0,0,0,0,3,15,17,0,2,0,2,0,15,5,0,0,0,0,4,0,0,0,2,0,1,0,26,9,0,0,0,19,0,5,8,27,2,17,2,0,1,27,5,0,2,0,17,1,5,19,18,28,8,29,27,2,17,6,1,27,6,0
peptide_209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,3,18,1,0,4,2,7,2,1,0,1,3,32,24,20,1,0,23,2,4,0,0,6,0,0,0,18,0,3,0,0,0,20,21,0,0,1,6,1,20,16,3,2,2,2,2,0,0,0,0,1,1,0,34,4,0,0,0,22,2,7,5,27,13,31,0,0,1,27,16,2,13,2,29,3,7,22,24,42,5,51,27,13,31,6,1,27,16,0
peptide_210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,3,19,1,0,4,2,7,2,2,0,2,3,34,25,21,2,0,24,2,4,0,0,6,0,0,0,19,0,3,0,0,0,21,22,0,0,1,7,2,21,17,3,2,2,2,2,0,0,0,0,1,1,0,35,4,0,0,0,23,2,8,5,28,14,32,0,0,1,28,17,2,14,2,30,3,8,23,26,44,5,53,28,14,32,6,1,28,16,0
peptide_211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,24,1,0,8,3,10,2,1,0,1,4,38,27,31,1,0,30,3,7,0,0,8,0,0,0,29,0,1,0,0,2,31,32,0,0,1,2,1,31,21,1,3,3,2,2,0,0,0,0,5,2,0,41,11,0,0,0,33,3,11,6,39,8,37,0,0,0,39,21,2,8,2,35,2,11,33,32,55,6,64,39,8,37,0,0,39,15,0
peptide_212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,1,0,10,1,0,2,3,0,1,0,0,0,1,14,8,9,0,0,12,3,1,0,0,2,0,0,0,10,0,0,0,0,1,9,10,0,0,0,0,0,9,7,0,4,4,1,4,0,0,0,0,1,0,0,15,6,0,0,0,13,4,3,5,18,5,12,0,0,0,18,7,1,5,1,10,0,3,13,8,20,5,21,18,5,12,5,0,18,15,0
peptide_213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,4,1,15,1,0,4,3,3,1,0,0,0,1,22,13,15,0,0,15,3,1,0,0,4,0,0,0,16,0,1,0,0,1,15,18,0,2,1,5,0,15,8,1,4,4,1,1,0,0,0,2,3,0,0,22,4,0,0,0,16,4,5,3,19,6,21,2,0,3,19,8,1,6,1,19,1,5,16,16,30,3,34,19,6,21,23,3,19,33,0
peptide_214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,4,1,13,1,0,4,3,1,1,0,0,0,1,17,12,12,0,0,15,3,3,0,0,4,0,0,0,12,0,1,0,0,1,12,15,0,2,1,5,0,12,6,1,4,4,1,2,0,0,0,2,3,1,0,20,3,0,0,0,14,4,5,4,18,7,18,2,0,2,18,6,1,7,1,16,1,5,14,12,26,4,30,18,7,18,17,2,18,27,0
peptide_215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,6,2,21,0,0,5,3,4,1,1,0,1,1,32,18,23,1,0,24,3,7,0,0,5,0,0,0,24,2,2,0,0,1,23,24,0,2,0,9,1,23,11,2,3,3,1,4,0,0,0,2,3,1,0,36,9,0,0,0,27,3,7,6,33,14,31,2,0,2,33,11,1,14,1,30,1,7,27,23,47,6,53,33,14,31,15,2,33,25,0
